UID,x[kpc/h],y[kpc/h],z[kpc/h],x_pix,y_pix,i_sector,m500c[Msol/h],r500c[kpc/h],gas_frac,star_frac,T[kev],Lx[1e44erg/s],Y500c,M_sat/M_cD,cshift[kpc],vx[km/s],vy[km/s],vz[km/s]
2274,169851.97,480410.97,257747.94,4348,4085,8,54680200000000.0,564.018,0.0794325,0.0388816,1.71101,0.230569,6.7361145,0.46971499999999994,0.0,-354.57099999999997,-1102.02,311.58099999999996
2275,462259.75,31497.551,373657.34,11833,15577,47,49892100000000.0,547.056,0.0873627,0.0380825,1.61215,0.284239,6.7703057,0.153099,0.0,480.70300000000003,-303.123,-67.0239
2276,580523.25,405892.62,59448.816,14861,5993,20,52371300000000.0,555.965,0.0780537,0.0331087,1.73975,0.184149,6.6342464,0.12836,0.0,24.3345,-217.825,53.0616
2277,579036.0,71150.242,566719.44,14823,14562,48,85984000000000.0,655.885,0.0966027,0.0296835,2.24959,0.76475,12.524747,0.238289,0.0,-219.235,51.0771,-748.01
2278,527810.31,442170.47,107411.97,13511,5064,19,45518300000000.0,530.576,0.100525,0.0375536,1.43713,0.727607,6.7354468999999995,0.391322,0.0,101.851,-293.053,-214.176
2279,43159.801,181552.0,167635.47,1104,11736,35,64072300000000.0,594.629,0.0826742,0.0378106,1.98127,0.302354,8.5586549,0.0672762,0.0,-579.336,236.547,-233.791
2280,514913.44,108144.83,90542.42199999999,13181,13615,40,63287000000000.0,592.187,0.0916172,0.0358908,1.6611200000000002,0.36397,7.919328999999999,0.270423,0.0,-385.49,85.4893,206.183
2281,291017.72,42439.66,40442.645,7450,15297,45,63921000000000.0,594.15,0.08421,0.0366328,1.90472,0.302328,8.3745326,0.0767562,0.0,69.8412,80.0215,-442.686
2282,493679.91,314053.16,209894.2,12638,8344,26,60125100000000.0,582.161,0.0753089,0.0433087,1.79424,0.201766,6.912115099999999,0.0722492,0.0,409.89,-115.44,-189.683
2283,101318.54,201611.41,285009.03,2593,11222,29,65720400000000.0,599.664,0.0951875,0.0313158,1.7963799999999999,0.388963,9.0109888,0.263178,0.0,-416.191,367.05800000000005,108.74799999999999
2284,300228.0,594644.12,297697.31,7685,1161,3,54732500000000.0,564.198,0.0827229,0.030506,1.67655,0.305031,6.8759856,0.305659,0.0,526.253,44.5116,21.1782
2285,97384.81199999999,66002.5,323596.84,2493,14694,43,46648900000000.0,534.925,0.0807226,0.0320833,1.6858,0.172328,6.3968894999999995,0.172665,0.0,117.26799999999999,-176.84400000000002,489.621
2287,389777.41,378228.03,275695.16,9978,6701,18,75005400000000.0,626.675,0.0950633,0.040931,1.8737700000000002,0.48803,9.8095713,0.07633689999999999,0.0,-330.825,73.3775,183.537
2288,304240.72,295632.56,65606.688,7788,8815,24,60769400000000.0,584.232,0.0681684,0.039919,1.8931799999999999,0.238548,6.6252345,0.05512330000000001,0.0,389.03,75.0327,379.88300000000004
2289,138252.53,177550.0,209128.91,3539,11838,36,66038600000000.0,600.638,0.0875789,0.0336326,1.72385,0.289661,7.968658199999999,0.191895,0.0,-89.8895,387.126,-4.82121
2290,132529.75,187289.11,69321.242,3392,11589,29,77367000000000.0,633.187,0.0859148,0.02856,1.96649,0.454722,9.400816599999999,0.168694,0.0,151.811,93.9999,-285.077
2291,599757.81,195357.48,581422.0,15353,11382,34,32001500000000.0,471.779,0.07917,0.0359568,1.1195,0.137526,3.6744133000000003,0.291179,0.0,9.3053,259.538,-287.431
2292,617883.31,25193.963,262177.94,15817,15739,48,75401200000000.0,627.779,0.0876049,0.0323976,1.7900200000000002,0.359435,8.6509563,0.16608900000000001,0.0,-86.4261,151.145,-359.301
2293,440843.84,363695.38,470674.47,11285,7073,25,50453000000000.0,549.091,0.0761613,0.0431957,1.75957,0.170788,6.4662234000000005,0.0877699,0.0,380.228,268.186,-119.012
2294,461520.0,415678.47,279418.81,11814,5742,19,49640600000000.0,546.143,0.0795327,0.0350217,1.6304,0.167947,6.2226707,0.1872,0.0,190.09400000000002,-27.7665,29.2551
2295,271534.84,272150.44,153699.22,6951,9416,30,41974200000000.0,516.425,0.0976335,0.0321323,1.42249,0.208493,6.3027321,0.367417,0.0,-3.85301,14.4639,-87.9693
2296,336564.0,243402.94,555136.38,8616,10152,31,73020500000000.0,621.094,0.0869679,0.0333368,2.01335,0.446621,9.557055,0.41929799999999995,0.0,200.645,554.976,36.3918
2298,330924.72,604534.12,417525.0,8471,907,3,58859900000000.0,578.03,0.078797,0.0331951,1.8312599999999999,0.312655,7.3297056,0.39179899999999995,0.0,357.9,109.915,16.0184
2299,617641.25,187561.52,617733.62,15811,11582,34,69291100000000.0,610.348,0.0844213,0.0325037,1.9138,0.349114,8.6652813,0.100163,0.0,-323.676,-487.844,124.29
2300,117892.83,200259.3,553056.38,3018,11257,29,66212400000000.0,601.162,0.0987188,0.0341537,1.79287,0.424242,9.3501162,0.326533,0.0,-281.878,-567.4590000000001,328.85400000000004
2301,484321.94,42932.305,395856.94,12398,15284,47,52067800000000.0,554.892,0.094365,0.0329789,1.5751700000000002,0.312889,7.247667,0.119216,0.0,-170.755,-257.406,-258.54200000000003
2302,10556.798,202132.0,513632.16,270,11209,28,58216300000000.0,575.92,0.0815623,0.0374098,1.7873599999999998,0.269215,7.3779368000000005,0.15601800000000002,0.0,-253.21900000000002,198.146,380.963
2303,226506.12,4394.6997,206322.77,5798,16271,44,68141300000000.0,606.957,0.0907428,0.0355174,1.9696099999999999,0.387476,9.5323289,0.15980999999999998,0.0,-30.7313,58.9222,174.27700000000002
2304,636956.62,254415.14,473567.62,16306,9870,34,56633800000000.0,570.651,0.072095,0.0351859,1.91913,0.195082,6.9383652,0.07744110000000001,0.0,246.315,373.14599999999996,-59.1789
2305,474719.94,98274.844,105517.58,12152,13868,40,60868700000000.0,584.538,0.0819457,0.0322736,1.8231099999999998,0.276513,7.6739769,0.12215899999999999,0.0,362.809,101.07,61.5743
2306,287396.88,377338.41,629057.19,7357,6724,17,42604100000000.0,518.991,0.0743056,0.0360125,1.7276599999999998,0.121169,5.854976000000001,0.191646,0.0,238.192,273.125,-10.472
2307,583843.12,210003.91,615711.81,14946,11007,34,55663300000000.0,567.381,0.0864772,0.0305349,1.52115,0.258573,6.558488799999999,0.495462,0.0,235.748,-262.14799999999997,-253.93900000000002
2308,425542.69,220135.89,101894.55,10893,10748,32,49825800000000.0,546.816,0.0821521,0.0369588,1.6287399999999999,0.240766,6.4291545,0.37804299999999996,0.0,63.0912,525.347,312.623
2309,154149.19,21375.834,14538.146999999999,3946,15836,43,53999600000000.0,561.661,0.0692382,0.0405726,1.60348,0.29342,5.479699299999999,0.18651600000000002,0.0,79.3395,-11.2602,256.663
2310,62855.652,299668.44,447657.72,1609,8712,21,58239000000000.0,576.003,0.0855953,0.0354453,1.76187,0.258352,7.633105900000001,0.162767,0.0,-329.589,257.062,45.4834
2311,226643.11,450990.0,149936.16,5802,4838,16,54357400000000.0,562.903,0.0779386,0.0350299,1.7047700000000001,0.209153,6.5724167,0.06792530000000001,0.0,525.446,-87.7228,2.94401
2312,95126.992,491579.19,481094.22,2435,3799,8,54686800000000.0,564.042,0.0755059,0.0359651,1.73607,0.262305,6.4970794000000005,0.21434899999999998,0.0,-261.746,-324.313,-254.917
2313,582969.94,43013.719000000005,434641.88,14924,15282,48,71778500000000.0,617.569,0.0859605,0.0383549,2.06946,0.348716,9.6536798,0.0493439,0.0,-120.65899999999999,-319.645,466.769
2314,486585.03,81374.625,516621.84,12456,14300,47,64623800000000.0,596.314,0.093127,0.0345862,1.7225,0.423982,8.4060013,0.152751,0.0,298.08,-144.227,-77.7877
2315,363903.19,334004.91,255221.28,9315,7833,24,33917000000000.0,481.006,0.0869326,0.0369369,1.19574,0.129355,4.393859,0.548341,0.0,206.304,245.834,91.3917
2316,91751.95300000001,325691.81,348883.81,2348,8046,22,54181500000000.0,562.287,0.0874713,0.0394108,1.7751,0.285969,7.672402000000001,0.161937,0.0,200.695,35.4341,354.95300000000003
2318,52419.02,53496.562000000005,555115.31,1341,15014,42,53226600000000.0,558.977,0.0795124,0.0411649,1.6958400000000002,0.24604,6.6232686,0.144571,0.0,-510.51,-626.539,-149.332
2320,370371.62,232885.8,140854.95,9481,10422,32,68266600000000.0,607.314,0.0879659,0.0398787,1.72343,0.379466,8.090964,0.166571,0.0,-8.96778,527.253,684.7
2321,515960.44,627052.0,346081.81,13208,331,5,51995400000000.0,554.633,0.0825565,0.0346199,1.58572,0.224085,6.3803207,0.10352599999999999,0.0,-242.21599999999998,163.241,475.485
2322,8346.6055,40036.523,260459.81,213,15359,42,48057900000000.0,540.277,0.0743916,0.0408759,1.58885,0.159396,5.6111594,0.054466499999999994,0.0,-551.3330000000001,107.179,-229.982
2323,301783.78,87709.664,532963.12,7725,14138,45,57583700000000.0,573.842,0.080745,0.0311212,1.74427,0.227988,7.1016413,0.35739499999999996,0.0,266.57599999999996,230.794,-546.95
2324,607105.38,48799.574,402424.88,15541,15134,48,73035500000000.0,621.14,0.0836177,0.0359365,1.99095,0.345645,9.0871461,0.0294154,0.0,-302.117,-179.033,137.76
2325,218712.97,365782.97,465204.22,5599,7019,16,55302400000000.0,566.142,0.0791463,0.0355728,1.794,0.251802,7.0641473,0.15084,0.0,-451.01199999999994,570.993,-370.019
2327,473526.69,148925.06,195442.22,12122,12571,40,67724500000000.0,605.711,0.0931988,0.0319218,1.9554,0.407156,9.700061999999999,0.338022,0.0,-416.91,87.1209,336.00699999999995
2328,149562.97,509836.59,164100.72,3828,3332,8,37027100000000.0,495.291,0.073581,0.031137,1.51834,0.114753,4.862320700000001,1.10166,0.0,104.976,-691.8689999999999,-437.529
2329,195804.77,551589.75,111260.99,5012,2263,2,69696700000000.0,611.543,0.0806659,0.0403597,2.1372400000000003,0.360196,9.2643817,0.04286,0.0,-16.3262,-111.411,-107.712
2330,67932.891,588569.12,299922.28,1739,1316,0,70358700000000.0,613.473,0.0724109,0.0319781,2.1061799999999997,0.29363,8.221295699999999,0.0396951,0.0,-70.3946,-384.57099999999997,-92.3333
2331,395941.28,30398.75,176803.64,10136,15605,46,63990100000000.0,594.363,0.0967682,0.0359386,1.51615,0.8791,7.662836200000001,0.19284300000000001,0.0,605.419,-233.312,389.587
2332,289255.53,583285.06,156731.5,7404,1451,3,34037400000000.0,481.593,0.0700279,0.0364977,1.31864,0.105791,3.9075266,0.044022000000000006,0.0,533.6569999999999,-147.47799999999998,-195.605
2333,265607.47,270121.53,325834.03,6799,9468,30,56627000000000.0,570.642,0.0762597,0.033045,1.69785,0.203635,6.4923018,0.17532999999999999,0.0,-453.131,318.793,-633.4209999999999
2334,398285.41,256566.94,440051.66,10196,9815,32,38303500000000.0,500.911,0.0898293,0.0285003,1.3069600000000001,0.168154,5.167772,0.513045,0.0,-221.34400000000002,-51.6222,39.7484
2335,498029.5,53011.844000000005,295769.22,12749,15026,47,58257800000000.0,576.064,0.0835399,0.0363797,1.8163099999999999,0.263546,7.6808258,0.0876865,0.0,43.7299,-726.67,-214.28900000000002
2336,488740.66,26065.412,4070.1218,12511,15716,47,54294200000000.0,562.683,0.0882736,0.0338874,1.52619,0.267118,6.661618700000001,0.44274600000000003,0.0,-220.15099999999998,-53.0632,60.0499
2337,184199.03,12674.344,181580.06,4715,16059,44,69996800000000.0,612.418,0.0862432,0.0391948,1.91767,0.3223,8.9001733,0.084232,0.0,53.8928,-363.035,210.071
2338,24091.66,314043.62,111519.66,616,8344,21,68638800000000.0,608.426,0.0952867,0.0359666,1.8173700000000002,2.61902,9.2585228,0.119004,0.0,-411.67900000000003,-145.562,65.9648
2340,464686.84,419921.59,273596.91,11895,5634,19,57284100000000.0,572.845,0.0746109,0.0352298,1.78725,0.181866,6.712104300000001,0.12244400000000001,0.0,35.9893,-284.91700000000003,531.755
2341,25544.514,589421.19,97280.81199999999,653,1294,0,67531500000000.0,605.126,0.0932935,0.0333894,1.8881400000000002,0.349648,9.367353900000001,0.48778299999999997,0.0,6.2447099999999995,-272.413,255.084
2344,490031.78,33151.914,520803.81,12544,15535,47,55603500000000.0,567.182,0.0795956,0.0382037,1.6053899999999999,0.204682,6.368525599999999,0.11808699999999998,0.0,236.59400000000002,-405.282,69.999
2345,576587.0,417586.22,166703.61,14760,5693,20,64495700000000.0,595.936,0.0830556,0.0323001,1.8199299999999998,0.261134,7.9153595,0.15068900000000002,0.0,80.6054,18.3161,-70.1696
2346,242081.64,94685.32800000001,500147.47,6197,13960,37,47805800000000.0,539.323,0.077507,0.0330284,1.59423,0.169998,5.8558333,0.44173100000000004,0.0,382.81,730.046,-92.328
2348,630767.38,88200.766,247663.92,16147,14126,48,56595200000000.0,570.524,0.0654792,0.0362503,1.84083,0.156173,6.0431038,0.198444,0.0,-327.60400000000004,-66.0829,-618.628
2349,293546.12,54618.344000000005,384241.38,7514,14985,45,51072700000000.0,551.328,0.0716977,0.0375762,1.68077,0.159145,5.8383887,0.10431800000000001,0.0,705.2719999999999,255.361,125.77600000000001
2350,144242.75,374949.69,271414.78,3692,6785,15,58993300000000.0,578.472,0.0937358,0.0296778,1.56558,0.323006,7.459816,0.125774,0.0,195.47799999999998,63.5343,-495.657
2351,617905.25,199671.16,111404.93,15818,11272,34,59825200000000.0,581.183,0.08267,0.0307976,1.66998,0.342577,7.050627400000001,0.08396060000000001,0.0,185.997,298.992,413.47
2352,31371.607000000004,98838.242,14943.428,803,13853,35,44310900000000.0,525.839,0.0796171,0.0329518,1.51626,0.157534,5.5782324999999995,0.197486,0.0,404.07599999999996,-32.4684,411.73400000000004
2353,102059.66,77975.961,573165.12,2612,14387,43,41297600000000.0,513.647,0.0782408,0.0324594,1.57308,0.158546,5.5550568,0.327,0.0,-62.8492,-33.7779,154.60299999999998
2354,180850.86,190202.88,470143.12,4629,11514,29,42816200000000.0,519.855,0.065756,0.0378924,1.53996,0.120897,4.6259143,0.05902999999999999,0.0,61.9164,-129.174,-774.698
2355,406738.53,559654.81,344611.28,10412,2056,4,47634400000000.0,538.667,0.0968293,0.0320116,1.41067,0.275458,6.4657960999999995,0.38961399999999996,0.0,-71.0336,-132.17700000000002,223.78599999999997
2356,73631.492,390903.41,400981.97,1884,6376,14,39408400000000.0,505.696,0.0727937,0.0362016,1.48105,0.138079,4.790522,0.101087,0.0,-50.8197,116.344,414.545
2358,564290.56,525226.19,9053.877,14445,2938,13,64657400000000.0,596.423,0.0808525,0.0394429,1.93933,0.258972,8.2180421,0.147274,0.0,-491.041,-630.153,-192.417
2359,104413.73,498282.66,256284.77,2672,3627,8,56464100000000.0,570.091,0.0775252,0.0310177,1.8446799999999999,0.24031,7.164121499999999,0.497395,0.0,75.5444,-357.07,-12.6574
2360,628313.19,435358.34,419478.38,16084,5238,20,55334800000000.0,566.267,0.0815899,0.0316643,1.6982,0.232791,6.8943016,0.540359,0.0,-73.5884,67.9752,-525.451
2362,109231.27,547622.31,461240.62,2796,2364,8,52815800000000.0,557.529,0.0714775,0.0381308,1.67737,0.190685,5.874039499999999,0.10815599999999999,0.0,16.136,-107.75399999999999,413.97900000000004
2363,452752.44,585858.94,553843.44,11590,1386,4,50479600000000.0,549.189,0.0623615,0.0363148,1.8715400000000002,0.167741,5.6324759,0.0713084,0.0,25.6055,-131.92700000000002,379.921
2364,63471.07,548223.69,578368.69,1624,2349,7,56716400000000.0,570.932,0.0873825,0.028068,1.9060400000000002,0.345858,8.3561951,0.226662,0.0,-202.926,270.494,222.60299999999998
2366,360057.19,283759.25,457493.12,9217,9119,24,48476100000000.0,541.824,0.0753125,0.0351843,1.79975,0.202809,6.453595099999999,0.393029,0.0,-172.47,-32.6943,83.9516
2367,481500.38,356756.84,66645.531,12326,7251,26,67382300000000.0,604.678,0.0811384,0.0364985,2.0282299999999998,0.305925,8.744896800000001,0.079578,0.0,-225.632,624.675,458.50800000000004
2368,539444.44,91636.539,568489.19,13809,14038,40,44814000000000.0,527.821,0.0897495,0.0297504,1.5676700000000001,0.299284,6.5258022,0.362221,0.0,-233.342,117.956,-917.2289999999999
2369,47466.648,327458.47,214905.17,1215,8001,21,38003300000000.0,499.606,0.0915445,0.0259156,1.43287,0.168454,5.7585492,1.23502,0.0,-305.017,-182.643,458.983
2370,127517.79,374970.25,37197.781,3264,6784,15,60553700000000.0,583.541,0.0792035,0.0316153,1.77604,0.206377,7.212871400000001,0.201076,0.0,-287.41,-382.222,-148.817
2371,372538.62,526613.69,500870.06,9536,2902,11,70619100000000.0,614.22,0.101547,0.0343254,1.90714,0.615058,10.452875,0.12006099999999999,0.0,366.13599999999997,6.432840000000001,-21.643
2372,550222.94,300931.34,293562.06,14085,8680,27,65167600000000.0,597.994,0.0761386,0.0366475,1.83438,0.279537,7.3391541,0.139493,0.0,321.48,402.537,147.52100000000002
2373,430241.97,182206.97,353644.12,11014,11719,39,78099500000000.0,635.169,0.0916572,0.0314581,2.05455,0.623294,10.511503,0.27894,0.0,328.904,-170.28,-111.35700000000001
2374,351955.91,390274.94,385436.06,9010,6392,17,82446400000000.0,646.769,0.106716,0.0262161,1.8743599999999998,0.800068,11.367602,0.342575,0.0,129.077,60.5376,-8.96263
2375,236470.02,557732.81,43263.23,6053,2106,2,66150200000000.0,600.984,0.0625128,0.0372091,1.96879,0.161776,6.4996162,0.05263480000000001,0.0,-68.6842,-285.91900000000004,-64.486
2376,373824.5,524904.38,522369.97,9569,2946,11,49639000000000.0,546.113,0.0789422,0.0359052,1.5249,0.18222,5.7771577,0.0995687,0.0,252.502,308.908,46.0632
2377,611362.25,628513.75,529106.94,15650,294,6,54552200000000.0,563.581,0.0773328,0.0362215,1.81067,0.231373,6.934450599999999,0.0834967,0.0,-357.67400000000004,-234.092,-424.69599999999997
2378,204156.62,422524.75,100055.74,5226,5567,16,45547000000000.0,530.692,0.100655,0.0315468,1.2863200000000001,0.276368,6.0376406,0.9902790000000001,0.0,-97.6214,46.578,317.007
2379,57425.199,364675.94,328719.31,1470,7048,21,64199000000000.0,595.022,0.0849092,0.0304395,1.83067,0.348026,8.127128599999999,0.154665,0.0,303.6,210.748,-109.33200000000001
2380,462888.47,181169.06,106211.89,11849,11746,40,52418300000000.0,556.137,0.0861121,0.0327533,1.60186,0.267415,6.740929400000001,0.160524,0.0,133.262,201.55599999999998,-107.14
2381,94007.17199999999,401478.19,197216.55,2406,6106,15,63311000000000.0,592.266,0.0779024,0.0359583,1.7770400000000002,0.293315,7.2045406000000005,0.340161,0.0,157.565,150.208,227.882
2382,220932.7,1685.6859,619950.06,5655,16340,44,36278700000000.0,491.936,0.0667692,0.0394308,1.32618,0.147026,3.8274873,0.0952926,0.0,124.956,-385.756,-445.31199999999995
2383,557684.56,424085.91,284149.28,14276,5527,20,35897900000000.0,490.215,0.0979537,0.0247966,1.38693,0.179885,5.851686,0.8267469999999999,0.0,124.148,-39.2981,299.399
2384,304425.16,405383.53,12906.186000000002,7793,6006,17,35584700000000.0,488.763,0.0652138,0.0382667,1.3311899999999999,0.0865475,3.7286962,0.0654107,0.0,302.613,-641.203,-523.487
2385,243864.39,571863.75,431822.22,6242,1744,2,75145200000000.0,627.073,0.0966097,0.0311441,1.9754099999999999,0.490159,10.516139,0.341607,0.0,293.939,-626.211,-263.466
2386,538395.88,197575.2,555171.38,13782,11326,33,50174400000000.0,548.085,0.074354,0.0348797,1.59676,0.225347,5.7179345999999995,0.0803436,0.0,49.1782,255.081,-153.806
2387,413808.03,152219.19,160660.2,10593,12487,39,69582500000000.0,611.212,0.0745303,0.0329516,2.23763,0.274492,8.956802,0.0703473,0.0,24.0322,192.33,548.908
2388,433112.88,285459.66,538874.94,11087,9076,25,57581700000000.0,573.818,0.0935486,0.0377626,1.7560900000000002,0.359501,8.2838475,0.358996,0.0,-142.392,10.3503,578.175
2389,592478.12,420019.41,86663.523,15167,5631,20,45942800000000.0,532.234,0.0878069,0.0347146,1.48232,0.178875,6.086806,0.10556600000000001,0.0,-57.7834,-203.641,57.8891
2390,523421.62,184471.88,107847.2,13399,11661,33,53132700000000.0,558.646,0.0851166,0.0355819,1.71679,0.319739,7.1735379,0.148088,0.0,-114.876,277.952,218.363
2391,590166.56,625861.19,404881.38,15108,361,6,45202100000000.0,529.353,0.0741463,0.0420225,1.4880799999999998,0.147501,5.132127,0.136417,0.0,-436.58,14.6529,247.85
2392,410291.94,19862.916,221148.22,10503,15875,46,63272200000000.0,592.143,0.0685785,0.0382433,1.9429,0.228256,6.9328294999999995,0.0614802,0.0,286.27,-215.021,170.488
2393,97942.141,258919.73,31072.807,2507,9755,29,61429200000000.0,586.344,0.0660815,0.0337769,2.0463299999999998,0.205625,6.966889500000001,0.0846778,0.0,247.827,-202.585,805.793
2396,126718.06,181556.48,339592.75,3243,11736,36,43768800000000.0,523.677,0.0826318,0.0371774,1.46665,0.161911,5.5773208,0.35989899999999997,0.0,1.8773,495.376,-386.53
2397,596433.0,120151.39,295405.84,15268,13308,41,45763700000000.0,531.527,0.0926889,0.0433355,1.4388100000000001,0.299779,6.228878,0.0771379,0.0,392.352,5.94591,-559.943
2398,387365.06,628374.81,411271.19,9916,297,4,54390100000000.0,563.019,0.0734165,0.035004,1.9585299999999999,0.202192,7.113974900000001,0.070789,0.0,-82.6195,-109.805,93.0925
2399,222489.84,264746.19,309131.38,5695,9606,30,45970000000000.0,532.322,0.09501,0.0377038,1.39347,0.254821,6.1929615,0.346112,0.0,329.712,393.75199999999995,-113.465
2400,278161.75,93484.961,573506.38,7120,13990,38,64916100000000.0,597.223,0.0720657,0.0353947,1.90166,0.203663,7.1920511,0.07549739999999999,0.0,91.1501,308.875,-364.095
2401,318268.0,311806.81,267220.97,8147,8401,24,55031200000000.0,565.214,0.0863196,0.0353703,1.73289,0.312724,7.429719400000001,0.137975,0.0,-129.609,16.9661,-391.608
2402,298441.38,162768.33,236511.67,7640,12217,38,64801100000000.0,596.87,0.095682,0.0297358,1.75892,0.334391,8.827051800000001,0.239675,0.0,26.9801,277.132,-400.769
2403,59680.43,529356.62,168312.64,1527,2832,7,37603500000000.0,497.853,0.0890881,0.0343003,1.44741,0.1689,5.6409125,0.159841,0.0,-530.601,-201.612,245.067
2404,437353.16,538709.19,223858.8,11196,2593,11,65530200000000.0,599.1,0.0878739,0.0386413,1.75679,0.320565,8.1271101,0.160549,0.0,102.551,477.287,427.0
2405,77654.195,533245.44,43782.625,1987,2732,7,34229600000000.0,482.478,0.0745202,0.0345862,1.26041,0.111855,3.9823606,0.0627286,0.0,-130.692,61.07,58.8848
2406,92309.109,517760.56,368110.12,2363,3129,8,70307900000000.0,613.312,0.0950867,0.0292588,1.9003299999999999,0.49932,9.7387204,0.25057399999999996,0.0,-889.39,-191.37400000000002,824.5880000000001
2407,378613.41,594827.19,615840.0,9692,1156,4,62688800000000.0,590.306,0.0902431,0.0338306,1.58848,0.304883,7.4360965,0.6413479999999999,0.0,579.965,-231.153,-608.0930000000001
2408,550653.06,203034.69,179712.03,14096,11186,34,82409900000000.0,646.664,0.103896,0.0268202,1.8651400000000002,9.48885,11.0113,0.133876,0.0,-45.6448,729.4739999999999,327.42900000000003
2409,165153.52,214581.3,83397.367,4227,10890,29,40529300000000.0,510.435,0.0914734,0.0312254,1.7603099999999998,0.268134,7.2224437,0.655533,0.0,-319.35,201.02,-287.788
2410,348657.66,411981.94,402551.34,8925,5837,17,55954400000000.0,568.377,0.077768,0.0357419,1.77637,0.216531,6.8993959,0.164676,0.0,179.59799999999998,-160.431,-211.695
2411,153421.38,395774.62,219403.98,3927,6252,15,63735000000000.0,593.588,0.0782605,0.0353557,1.9351200000000002,0.252411,7.8990125,0.054215599999999996,0.0,196.59,-368.936,201.696
2412,326306.94,402364.44,2205.4912,8353,6083,17,62710800000000.0,590.373,0.10205,0.0312277,1.6678,0.401149,8.8299444,0.164606,0.0,354.23400000000004,-668.62,-98.7045
2413,237138.08,445970.0,602097.62,6070,4967,16,70447900000000.0,613.724,0.079929,0.0324224,1.86817,0.28849,8.0529117,0.186172,0.0,-209.94400000000002,-160.761,24.9691
2414,38225.465,379068.72,477966.09,978,6679,14,43567300000000.0,522.895,0.0784712,0.0363288,1.4668299999999999,0.191345,5.288464599999999,0.20333299999999999,0.0,-90.565,-78.0472,-360.153
2415,261171.5,557382.75,622540.38,6685,2115,2,66738900000000.0,602.767,0.098298,0.0324374,1.9326599999999998,0.560725,10.062267,0.15437599999999999,0.0,147.94299999999998,-42.3983,33.0735
2417,95092.969,318245.91,357197.5,2434,8236,22,69334300000000.0,610.48,0.0886595,0.0313322,2.11485,0.470612,10.058253,0.180371,0.0,-113.807,527.9259999999999,501.749
2419,613227.25,117279.16,22621.014,15698,13381,41,44132600000000.0,525.136,0.084754,0.0292545,1.5983,0.194468,6.2509772,0.678395,0.0,302.83799999999997,-112.307,142.582
2421,64377.23,599267.31,604742.81,1648,1042,0,59350400000000.0,579.639,0.0917991,0.0335364,1.59978,0.336405,7.4802423,0.142175,0.0,-88.841,-417.33,-319.356
2422,264536.5,222613.31,117421.7,6772,10685,30,51085900000000.0,551.381,0.079008,0.0428331,1.76879,0.205693,6.7710853,0.06487319999999999,0.0,374.017,465.957,518.726
2423,199455.69,142900.05,281684.84,5106,12725,37,33601300000000.0,479.51,0.0807193,0.0355343,1.17771,0.118837,4.0057585,0.17588099999999998,0.0,394.536,137.94299999999998,-313.628
2425,534531.19,623634.56,580161.12,13683,418,5,64011100000000.0,594.438,0.0991549,0.0299577,1.6356899999999999,0.452004,8.4716573,0.444617,0.0,-453.459,-100.93,126.084
2426,244358.66,294498.69,284617.28,6255,8844,23,68169500000000.0,607.029,0.0870689,0.0290909,2.10995,0.429798,9.7998948,0.0817566,0.0,358.556,139.026,-151.954
2427,82401.477,200735.84,280798.22,2109,11245,28,73540800000000.0,622.582,0.0806915,0.036372,2.01905,0.335348,8.913003300000002,0.252336,0.0,158.713,570.536,30.5054
2428,577257.44,420246.91,288776.31,14777,5625,20,57586400000000.0,573.836,0.0746174,0.0343792,1.8357700000000001,0.182008,6.9074227,0.14238199999999998,0.0,-266.462,-82.7256,-78.4582
2429,94002.227,202163.09,284689.41,2406,11208,29,40487400000000.0,510.261,0.0824703,0.0338268,1.42846,0.218524,5.2820633,0.152167,0.0,-141.66,346.356,-82.9882
2430,518349.75,62505.77,57066.801,13269,14783,47,55111100000000.0,565.482,0.0766336,0.0325256,1.6906299999999999,0.210244,6.4384247000000006,0.112745,0.0,-37.3145,-227.752,233.642
2431,516628.94,634221.88,24214.086,13225,147,5,57538000000000.0,573.685,0.0715524,0.03755,2.09571,0.187761,7.5591805999999995,0.09469780000000001,0.0,-379.08099999999996,-36.2223,-112.007
2432,444743.94,98158.125,110496.94,11385,13871,39,42315200000000.0,517.816,0.0717723,0.031857,1.4697,0.108174,4.7999965,0.21640700000000002,0.0,435.905,124.66,154.314
2433,208869.38,330260.53,224224.59,5347,7929,23,66670200000000.0,602.549,0.0947676,0.0362966,1.8878,0.384722,9.472783900000001,0.255681,0.0,-263.683,268.38,67.0009
2434,238321.34,608564.94,550337.62,6101,804,2,70647200000000.0,614.31,0.0872793,0.0346213,1.8984900000000002,0.317636,8.944414,0.225477,0.0,275.003,237.676,131.688
2435,354344.66,535888.62,34469.445,9071,2665,10,57490300000000.0,573.515,0.101215,0.0348855,1.5037,0.346432,7.670452799999999,0.25403400000000004,0.0,601.497,-490.11199999999997,390.81800000000004
2436,285178.62,549261.44,340575.25,7300,2322,3,64655700000000.0,596.418,0.0860884,0.0314113,1.81985,0.369702,8.2110132,0.598156,0.0,328.841,-144.137,183.887
2437,450626.31,69722.367,434788.38,11536,14599,46,45714900000000.0,531.33,0.0833965,0.0348859,1.51728,0.230968,5.908167099999999,0.560656,0.0,252.825,111.18799999999999,148.616
